"","Notes","Year","Year.Code","Gender","Gender.Code","Census.Region","Census.Region.Code","Single.Year.Ages","Single.Year.Ages.Code","Single.Race.6","Single.Race.6.Code","Deaths","Population","Crude.Rate"
"4778","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","76 years",76,"White","2106-3",242,"207599","116.6"
"4779","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","77 years",77,"Asian","A",13,"28797","Unreliable"
"4780","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","77 years",77,"Black or African American","2054-5",10,"9184","Unreliable"
"4781","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","77 years",77,"White","2106-3",240,"200140","119.9"
"4782","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","78 years",78,"Asian","A",19,"26545","Unreliable"
"4783","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","78 years",78,"Black or African American","2054-5",11,"8660","Unreliable"
"4784","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","78 years",78,"White","2106-3",264,"193404","136.5"
"4785","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","79 years",79,"Asian","A",23,"23925","96.1"
"4786","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","79 years",79,"White","2106-3",280,"192485","145.5"
"4787","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","80 years",80,"American Indian or Alaska Native","1002-5",10,"2826","Unreliable"
"4788","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","80 years",80,"Asian","A",23,"22900","100.4"
"4789","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","80 years",80,"Black or African American","2054-5",12,"7413","Unreliable"
"4790","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","80 years",80,"White","2106-3",261,"162327","160.8"
"4791","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","81 years",81,"Asian","A",20,"20965","95.4"
"4792","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","81 years",81,"White","2106-3",243,"145122","167.4"
"4793","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","82 years",82,"Asian","A",22,"20041","109.8"
"4794","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","82 years",82,"White","2106-3",224,"132382","169.2"
"4795","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","83 years",83,"Asian","A",15,"18055","Unreliable"
"4796","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","83 years",83,"White","2106-3",246,"121561","202.4"
"4797","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","84 years",84,"Asian","A",21,"17159","122.4"
"4798","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","84 years",84,"White","2106-3",228,"112392","202.9"
"4799","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","85 years",85,"Asian","A",16,"Not Applicable","Not Applicable"
"4800","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","85 years",85,"White","2106-3",210,"Not Applicable","Not Applicable"
"4801","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","86 years",86,"Asian","A",19,"Not Applicable","Not Applicable"
"4802","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","86 years",86,"White","2106-3",239,"Not Applicable","Not Applicable"
"4803","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","87 years",87,"Asian","A",22,"Not Applicable","Not Applicable"
"4804","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","87 years",87,"White","2106-3",225,"Not Applicable","Not Applicable"
"4805","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","88 years",88,"Asian","A",22,"Not Applicable","Not Applicable"
"4806","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","88 years",88,"White","2106-3",219,"Not Applicable","Not Applicable"
"4807","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","89 years",89,"Asian","A",21,"Not Applicable","Not Applicable"
"4808","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","89 years",89,"White","2106-3",207,"Not Applicable","Not Applicable"
"4809","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","90 years",90,"Asian","A",28,"Not Applicable","Not Applicable"
"4810","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","90 years",90,"Black or African American","2054-5",10,"Not Applicable","Not Applicable"
"4811","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","90 years",90,"White","2106-3",206,"Not Applicable","Not Applicable"
"4812","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","91 years",91,"Asian","A",26,"Not Applicable","Not Applicable"
"4813","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","91 years",91,"White","2106-3",187,"Not Applicable","Not Applicable"
"4814","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","92 years",92,"Asian","A",17,"Not Applicable","Not Applicable"
"4815","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","92 years",92,"White","2106-3",186,"Not Applicable","Not Applicable"
"4816","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","93 years",93,"Asian","A",14,"Not Applicable","Not Applicable"
"4817","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","93 years",93,"White","2106-3",138,"Not Applicable","Not Applicable"
"4818","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","94 years",94,"Asian","A",17,"Not Applicable","Not Applicable"
"4819","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","94 years",94,"White","2106-3",119,"Not Applicable","Not Applicable"
"4820","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","95 years",95,"Asian","A",12,"Not Applicable","Not Applicable"
"4821","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","95 years",95,"White","2106-3",104,"Not Applicable","Not Applicable"
"4822","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","96 years",96,"Asian","A",10,"Not Applicable","Not Applicable"
"4823","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","96 years",96,"White","2106-3",103,"Not Applicable","Not Applicable"
"4824","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","97 years",97,"Asian","A",14,"Not Applicable","Not Applicable"
"4825","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","97 years",97,"White","2106-3",65,"Not Applicable","Not Applicable"
"4826","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","98 years",98,"White","2106-3",78,"Not Applicable","Not Applicable"
"4827","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","99 years",99,"White","2106-3",49,"Not Applicable","Not Applicable"
"4828","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","100+ years",100,"Asian","A",13,"Not Applicable","Not Applicable"
"4829","",2022,2022,"Female","F","Census Region 4: West","CENS-R4","100+ years",100,"White","2106-3",75,"Not Applicable","Not Applicable"
"4830","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","29 years",29,"White","2106-3",10,"278701","Unreliable"
"4831","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","30 years",30,"White","2106-3",13,"280906","Unreliable"
"4832","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","31 years",31,"White","2106-3",21,"284669","7.4"
"4833","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","32 years",32,"White","2106-3",20,"289680","6.9"
"4834","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","33 years",33,"White","2106-3",24,"286424","8.4"
"4835","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","34 years",34,"White","2106-3",30,"285720","10.5"
"4836","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","35 years",35,"White","2106-3",41,"284949","14.4"
"4837","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","36 years",36,"White","2106-3",36,"284962","12.6"
"4838","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","37 years",37,"White","2106-3",51,"282225","18.1"
"4839","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","38 years",38,"White","2106-3",47,"273048","17.2"
"4840","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","39 years",39,"White","2106-3",50,"275988","18.1"
"4841","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","40 years",40,"White","2106-3",53,"274340","19.3"
"4842","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","41 years",41,"White","2106-3",44,"270329","16.3"
"4843","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","42 years",42,"White","2106-3",60,"269091","22.3"
"4844","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","43 years",43,"White","2106-3",42,"259474","16.2"
"4845","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","44 years",44,"White","2106-3",61,"254757","23.9"
"4846","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","45 years",45,"White","2106-3",71,"251466","28.2"
"4847","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","46 years",46,"White","2106-3",73,"243612","30.0"
"4848","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","47 years",47,"White","2106-3",82,"248345","33.0"
"4849","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","48 years",48,"Black or African American","2054-5",10,"42047","Unreliable"
"4850","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","48 years",48,"White","2106-3",98,"245008","40.0"
"4851","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","49 years",49,"Black or African American","2054-5",10,"42888","Unreliable"
"4852","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","49 years",49,"White","2106-3",81,"249830","32.4"
"4853","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","50 years",50,"White","2106-3",92,"268320","34.3"
"4854","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","51 years",51,"Black or African American","2054-5",15,"46578","Unreliable"
"4855","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","51 years",51,"White","2106-3",106,"292632","36.2"
"4856","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","52 years",52,"Black or African American","2054-5",13,"46501","Unreliable"
"4857","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","52 years",52,"White","2106-3",132,"293183","45.0"
"4858","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","53 years",53,"Black or African American","2054-5",13,"44108","Unreliable"
"4859","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","53 years",53,"White","2106-3",136,"287484","47.3"
"4860","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","54 years",54,"Black or African American","2054-5",10,"44451","Unreliable"
"4861","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","54 years",54,"White","2106-3",148,"284955","51.9"
"4862","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","55 years",55,"Black or African American","2054-5",19,"43836","Unreliable"
"4863","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","55 years",55,"White","2106-3",143,"291974","49.0"
"4864","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","56 years",56,"Black or African American","2054-5",14,"45416","Unreliable"
"4865","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","56 years",56,"White","2106-3",184,"297528","61.8"
"4866","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","57 years",57,"Black or African American","2054-5",22,"46596","47.2"
"4867","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","57 years",57,"White","2106-3",187,"308319","60.7"
"4868","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","58 years",58,"Black or African American","2054-5",20,"45860","43.6"
"4869","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","58 years",58,"White","2106-3",228,"315330","72.3"
"4870","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","59 years",59,"Black or African American","2054-5",26,"44580","58.3"
"4871","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","59 years",59,"White","2106-3",224,"313762","71.4"
"4872","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","60 years",60,"Black or African American","2054-5",28,"43474","64.4"
"4873","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","60 years",60,"White","2106-3",238,"316777","75.1"
"4874","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","61 years",61,"Black or African American","2054-5",29,"42309","68.5"
"4875","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","61 years",61,"White","2106-3",225,"317972","70.8"
"4876","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","62 years",62,"Black or African American","2054-5",30,"41943","71.5"
"4877","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","62 years",62,"White","2106-3",242,"310053","78.1"
"4878","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","63 years",63,"Black or African American","2054-5",29,"39631","73.2"
"4879","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","63 years",63,"White","2106-3",243,"305560","79.5"
"4880","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","64 years",64,"Black or African American","2054-5",17,"37438","Unreliable"
"4881","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","64 years",64,"White","2106-3",231,"302818","76.3"
"4882","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","65 years",65,"Black or African American","2054-5",37,"35818","103.3"
"4883","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","65 years",65,"White","2106-3",258,"294368","87.6"
"4884","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","66 years",66,"Black or African American","2054-5",25,"33112","75.5"
"4885","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","66 years",66,"White","2106-3",256,"277102","92.4"
"4886","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","67 years",67,"Black or African American","2054-5",27,"30956","87.2"
"4887","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","67 years",67,"White","2106-3",228,"269188","84.7"
"4888","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","68 years",68,"Black or African American","2054-5",23,"28211","81.5"
"4889","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","68 years",68,"White","2106-3",237,"258066","91.8"
"4890","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","69 years",69,"Black or African American","2054-5",25,"25512","98.0"
"4891","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","69 years",69,"White","2106-3",236,"246162","95.9"
"4892","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","70 years",70,"Black or African American","2054-5",32,"23695","135.0"
"4893","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","70 years",70,"White","2106-3",225,"235728","95.4"
"4894","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","71 years",71,"Black or African American","2054-5",35,"22800","153.5"
"4895","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","71 years",71,"White","2106-3",207,"220753","93.8"
"4896","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","72 years",72,"Black or African American","2054-5",26,"21608","120.3"
"4897","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","72 years",72,"White","2106-3",203,"207018","98.1"
"4898","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","73 years",73,"Asian","A",11,"12815","Unreliable"
"4899","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","73 years",73,"Black or African American","2054-5",26,"19483","133.4"
"4900","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","73 years",73,"White","2106-3",203,"201555","100.7"
"4901","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","74 years",74,"Black or African American","2054-5",20,"18030","110.9"
"4902","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","74 years",74,"White","2106-3",238,"198157","120.1"
"4903","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","75 years",75,"Black or African American","2054-5",26,"17393","149.5"
"4904","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","75 years",75,"White","2106-3",254,"212450","119.6"
"4905","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","76 years",76,"Black or African American","2054-5",17,"13402","Unreliable"
"4906","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","76 years",76,"White","2106-3",212,"142921","148.3"
"4907","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","77 years",77,"Black or African American","2054-5",23,"12912","178.1"
"4908","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","77 years",77,"White","2106-3",185,"133862","138.2"
"4909","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","78 years",78,"White","2106-3",207,"129344","160.0"
"4910","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","79 years",79,"Black or African American","2054-5",17,"11179","Unreliable"
"4911","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","79 years",79,"White","2106-3",214,"132048","162.1"
"4912","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","80 years",80,"Black or African American","2054-5",15,"9685","Unreliable"
"4913","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","80 years",80,"White","2106-3",205,"109284","187.6"
"4914","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","81 years",81,"Black or African American","2054-5",15,"8618","Unreliable"
"4915","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","81 years",81,"White","2106-3",178,"93948","189.5"
"4916","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","82 years",82,"Black or African American","2054-5",16,"7911","Unreliable"
"4917","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","82 years",82,"White","2106-3",200,"83023","240.9"
"4918","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","83 years",83,"Black or African American","2054-5",15,"6924","Unreliable"
"4919","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","83 years",83,"White","2106-3",187,"75955","246.2"
"4920","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","84 years",84,"Black or African American","2054-5",17,"6194","Unreliable"
"4921","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","84 years",84,"White","2106-3",190,"69511","273.3"
"4922","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","85 years",85,"Black or African American","2054-5",15,"Not Applicable","Not Applicable"
"4923","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","85 years",85,"White","2106-3",190,"Not Applicable","Not Applicable"
"4924","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","86 years",86,"Black or African American","2054-5",12,"Not Applicable","Not Applicable"
"4925","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","86 years",86,"White","2106-3",165,"Not Applicable","Not Applicable"
"4926","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","87 years",87,"White","2106-3",161,"Not Applicable","Not Applicable"
"4927","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","88 years",88,"White","2106-3",154,"Not Applicable","Not Applicable"
"4928","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","89 years",89,"Black or African American","2054-5",12,"Not Applicable","Not Applicable"
"4929","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","89 years",89,"White","2106-3",132,"Not Applicable","Not Applicable"
"4930","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","90 years",90,"White","2106-3",139,"Not Applicable","Not Applicable"
"4931","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","91 years",91,"White","2106-3",118,"Not Applicable","Not Applicable"
"4932","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","92 years",92,"White","2106-3",109,"Not Applicable","Not Applicable"
"4933","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","93 years",93,"White","2106-3",109,"Not Applicable","Not Applicable"
"4934","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","94 years",94,"White","2106-3",71,"Not Applicable","Not Applicable"
"4935","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","95 years",95,"White","2106-3",65,"Not Applicable","Not Applicable"
"4936","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","96 years",96,"White","2106-3",56,"Not Applicable","Not Applicable"
"4937","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","97 years",97,"White","2106-3",34,"Not Applicable","Not Applicable"
"4938","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","98 years",98,"White","2106-3",28,"Not Applicable","Not Applicable"
"4939","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","99 years",99,"White","2106-3",16,"Not Applicable","Not Applicable"
"4940","",2022,2022,"Male","M","Census Region 1: Northeast","CENS-R1","100+ years",100,"White","2106-3",28,"Not Applicable","Not Applicable"
"4941","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","< 1 year",0,"White","2106-3",17,"285630","Unreliable"
"4942","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","22 years",22,"White","2106-3",10,"395279","Unreliable"
"4943","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","26 years",26,"White","2106-3",15,"352722","Unreliable"
"4944","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","27 years",27,"White","2106-3",18,"354670","Unreliable"
"4945","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","28 years",28,"White","2106-3",25,"358181","7.0"
"4946","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","29 years",29,"White","2106-3",28,"361680","7.7"
"4947","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","30 years",30,"White","2106-3",30,"367363","8.2"
"4948","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","31 years",31,"White","2106-3",36,"368338","9.8"
"4949","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","32 years",32,"Black or African American","2054-5",10,"62196","Unreliable"
"4950","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","32 years",32,"White","2106-3",50,"368175","13.6"
"4951","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","33 years",33,"White","2106-3",50,"359922","13.9"
"4952","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","34 years",34,"White","2106-3",61,"356639","17.1"
"4953","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","35 years",35,"White","2106-3",58,"358293","16.2"
"4954","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","36 years",36,"White","2106-3",79,"365679","21.6"
"4955","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","37 years",37,"White","2106-3",90,"370024","24.3"
"4956","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","38 years",38,"White","2106-3",73,"362729","20.1"
"4957","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","39 years",39,"White","2106-3",84,"371374","22.6"
"4958","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","40 years",40,"American Indian or Alaska Native","1002-5",13,"4088","Unreliable"
"4959","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","40 years",40,"Black or African American","2054-5",12,"46430","Unreliable"
"4960","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","40 years",40,"White","2106-3",91,"374162","24.3"
"4961","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","41 years",41,"White","2106-3",97,"373082","26.0"
"4962","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","42 years",42,"Black or African American","2054-5",16,"47277","Unreliable"
"4963","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","42 years",42,"White","2106-3",100,"370861","27.0"
"4964","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","43 years",43,"White","2106-3",107,"356333","30.0"
"4965","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","44 years",44,"White","2106-3",103,"348414","29.6"
"4966","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","45 years",45,"Black or African American","2054-5",20,"41191","48.6"
"4967","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","45 years",45,"White","2106-3",84,"341344","24.6"
"4968","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","46 years",46,"Black or African American","2054-5",12,"39781","Unreliable"
"4969","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","46 years",46,"White","2106-3",115,"326270","35.2"
"4970","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","47 years",47,"White","2106-3",115,"330338","34.8"
"4971","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","48 years",48,"Black or African American","2054-5",19,"39033","Unreliable"
"4972","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","48 years",48,"White","2106-3",126,"322430","39.1"
"4973","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","49 years",49,"Black or African American","2054-5",21,"40595","51.7"
"4974","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","49 years",49,"White","2106-3",123,"326186","37.7"
"4975","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","50 years",50,"Black or African American","2054-5",16,"42515","Unreliable"
"4976","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","50 years",50,"White","2106-3",139,"347594","40.0"
"4977","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","51 years",51,"Black or African American","2054-5",15,"44559","Unreliable"
"4978","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","51 years",51,"White","2106-3",176,"376098","46.8"
"4979","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","52 years",52,"Black or African American","2054-5",22,"43035","51.1"
"4980","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","52 years",52,"White","2106-3",191,"369528","51.7"
"4981","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","53 years",53,"Black or African American","2054-5",23,"39828","57.7"
"4982","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","53 years",53,"White","2106-3",210,"358056","58.7"
"4983","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","54 years",54,"American Indian or Alaska Native","1002-5",13,"3287","Unreliable"
"4984","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","54 years",54,"Black or African American","2054-5",24,"39010","61.5"
"4985","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","54 years",54,"White","2106-3",198,"350907","56.4"
"4986","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","55 years",55,"Black or African American","2054-5",30,"38263","78.4"
"4987","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","55 years",55,"White","2106-3",243,"356360","68.2"
"4988","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","56 years",56,"Black or African American","2054-5",31,"38947","79.6"
"4989","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","56 years",56,"White","2106-3",253,"361525","70.0"
"4990","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","57 years",57,"Black or African American","2054-5",22,"39784","55.3"
"4991","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","57 years",57,"White","2106-3",254,"377386","67.3"
"4992","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","58 years",58,"Black or African American","2054-5",31,"39607","78.3"
"4993","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","58 years",58,"White","2106-3",311,"391954","79.3"
"4994","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","59 years",59,"Black or African American","2054-5",31,"38523","80.5"
"4995","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","59 years",59,"White","2106-3",327,"395132","82.8"
"4996","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","60 years",60,"Black or African American","2054-5",35,"38361","91.2"
